Date,Month,Year,Total_Revenue,Employee_Salaries,Loan_Payment,Raw_Materials,Utilities,Rent,Marketing,Insurance,Office_Supplies,Maintenance,Taxes,Transfer_Money,Profits,Losses,Total_Expenses,Profit_Margin,Expense_Ratio,Debt_Coverage_Ratio,Employee_Cost_Ratio
1992-07-01,7,1992,541565.89,144725.96,23744.91,86801.76,9093.45,18587.99,29465.17,14962.75,5642.88,10330.91,45176.63,39904.69,153033.48000000004,0.0,388532.41,0.28257592072499255,0.7174240792750074,6.444896190383541,0.26723610676440496
1992-08-01,8,1992,457757.97,156450.22,28094.57,106462.01,7047.89,17437.52,30642.1,13877.68,4918.82,11189.54,44732.81,41684.02,36904.81,0.0,420853.16,0.08062079181275643,0.9193792081872436,1.3135922706772163,0.3417749777245823
1992-09-01,9,1992,464965.47,159002.48,28034.63,102239.21,8036.92,22639.47,29916.12,14712.26,5516.07,10842.81,54280.73,40481.54,29744.76999999996,0.0,435220.7,0.06397199774856391,0.9360280022514361,1.0610009834265677,0.3419662109532564
1992-10-01,10,1992,547696.5,149192.99,25504.33,113051.27,7661.4,21091.01,29105.53,15595.23,5688.24,8772.0,50519.39,45531.11,121515.10999999999,0.0,426181.39,0.22186577785324535,0.7781342221467547,4.764489402387751,0.2724008460890292
1992-11-01,11,1992,539976.21,156650.67,22574.64,86179.94,7721.99,18146.02,31762.94,16784.07,5195.93,9577.78,43772.94,41593.5,141609.28999999992,0.0,398366.92000000004,0.26225097953852433,0.7377490204614756,6.27293679987809,0.2901066141413897
1992-12-01,12,1992,453963.91,159888.26,25697.09,99676.98,6951.18,20243.31,28269.58,15152.73,5501.38,9847.92,57437.5,34444.51,25297.97999999998,0.0,428665.93,0.05572685282404934,0.9442731471759507,0.9844686694096484,0.3522047820938013
1993-01-01,1,1993,431422.18,132818.42,27303.28,105019.49,7900.09,21068.47,33368.3,13420.29,5119.02,11274.45,43053.17,35699.09,31077.199999999953,0.0,400344.98000000004,0.07203431219043943,0.9279656878095606,1.1382222209199757,0.30786182574108734
1993-02-01,2,1993,562702.86,129561.08,26509.73,88916.13,7213.4,17299.75,28266.04,16321.64,4934.28,9012.07,51365.64,43813.6,183303.09999999998,0.0,379399.76,0.32575469760363396,0.674245302396366,6.91455929577555,0.23024777233227497
1993-03-01,3,1993,544876.28,137425.76,27283.4,97786.34,8747.65,22893.16,31605.58,14209.06,5713.78,10227.9,44559.94,44037.13,144423.71000000002,0.0,400452.57,0.2650578035806587,0.7349421964193412,5.293464524216191,0.2522146128291729
1993-04-01,4,1993,513962.79,142597.67,22155.59,89237.1,7796.37,21177.77,30480.67,14723.98,5638.51,8622.1,43999.52,44168.4,127533.50999999995,0.0,386429.28,0.24813763268737793,0.7518623673126221,5.756267831278695,0.27744745879366095
1993-05-01,5,1993,427344.55,149413.54,21297.62,90382.39,7013.94,20910.53,33482.24,14623.0,5461.12,10817.69,52885.37,36473.92,21057.109999999986,0.0,406287.44,0.04927431506965512,0.9507256849303449,0.9887071888783812,0.3496324920956638
1993-06-01,6,1993,486804.7,169714.03,25829.03,86128.64,7232.0,19999.33,34052.68,15572.36,5423.87,9543.56,42568.55,36827.67,70740.65000000002,0.0,416064.05,0.14531628392248477,0.8546837160775153,2.738803973668389,0.34862857733296326
1993-07-01,7,1993,439352.58,143785.56,26958.46,101191.68,7326.26,21621.99,31433.94,13993.92,4540.58,10889.84,52778.66,45622.89,24831.690000000002,0.0,414520.89,0.056518821398522344,0.9434811786014776,0.9211093660394549,0.3272669071386812
1993-08-01,8,1993,525521.4,129440.2,26086.46,93551.94,7843.21,19005.77,32746.38,16162.84,4314.98,10721.25,56372.92,36110.65,129275.45000000001,0.0,396245.95,0.24599464455681538,0.7540053554431846,4.955653239266654,0.24630814273215132
1993-09-01,9,1993,442409.76,167778.56,26660.52,102781.2,7582.33,18192.51,31591.67,14215.58,5418.46,9478.4,43970.96,42852.97,14739.570000000007,0.0,427670.19,0.03331655703074907,0.9666834429692509,0.5528613095318473,0.3792379263965605
1993-10-01,10,1993,458099.41,148694.56,24883.06,111714.67,7147.86,22567.32,29594.92,14492.99,4454.61,10659.46,51980.32,45706.67,31909.639999999956,0.0,426189.77,0.06965658392792944,0.9303434160720706,1.2823840797715376,0.3245901582802737
1993-11-01,11,1993,528831.58,130184.33,22273.76,110549.54,7900.59,18027.21,28592.18,16738.84,5155.45,10868.64,52069.99,41338.34,126471.04999999999,0.0,402360.52999999997,0.2391518486849821,0.7608481513150179,5.678028765686619,0.24617351709593444
1993-12-01,12,1993,553250.6,131391.34,27677.3,99676.4,9189.59,20549.49,33032.9,14006.27,5345.03,10708.54,46199.81,37927.55,155473.93,0.0,397776.67,0.2810189993467698,0.7189810006532302,5.617380669357199,0.23748973792346542
1994-01-01,1,1994,513765.74,134203.64,25552.76,85152.33,9152.44,17240.35,29735.87,16208.73,4300.43,10093.37,49689.04,43576.21,132436.77999999997,0.0,381328.96,0.25777658899559935,0.7422234110044006,5.18287574414662,0.261215627184483
1994-02-01,2,1994,461076.72,152631.91,21343.17,106953.59,9079.84,17796.27,28162.11,15664.38,4386.09,9939.35,47072.55,42439.65,48047.45999999996,0.0,413029.26,0.10420708293405047,0.8957929170659495,2.2511866793920476,0.3310336509724456
1994-03-01,3,1994,428662.02,147967.84,27038.76,111225.97,7772.86,21739.15,28833.78,14839.33,5200.1,11081.15,43560.48,44721.21,9402.600000000035,0.0,419259.42,0.021934763429706308,0.9780652365702937,0.3477452368377853,0.3451853280586883
1994-04-01,4,1994,488885.34,139640.52,28345.72,101273.05,8706.75,21726.15,26228.63,16713.81,5353.64,8664.44,56679.83,42095.84,75552.80000000005,0.0,413332.54,0.15454094000855098,0.845459059991449,2.665404159781443,0.28563040978074733
1994-05-01,5,1994,479838.63,155361.01,23991.78,90258.02,8141.1,17402.04,31884.03,13671.21,5721.88,9215.9,44203.37,39741.92,79988.28999999998,0.0,399850.34,0.16669831272234162,0.8333016872776584,3.333987307319423,0.32377762082223355
1994-06-01,6,1994,568865.56,136940.73,26837.63,91763.12,7646.51,18604.15,31622.04,13997.15,4345.05,9535.68,49793.4,40320.19,177780.10000000003,0.0,391085.46,0.3125168976655926,0.6874831023344075,6.624284633181098,0.24072599859973945
1994-07-01,7,1994,526746.24,151478.5,23441.98,103628.54,8719.77,22672.19,32779.16,16983.94,4348.44,11175.71,49368.11,34962.04,102149.90000000002,0.0,424596.33999999997,0.19392620628862967,0.8060737937113703,4.357562799729376,0.2875739559147114
1994-08-01,8,1994,568494.04,132421.42,23319.57,105912.46,7991.19,22249.96,30186.19,15572.74,4689.75,11408.72,50621.52,35584.33,164120.52000000002,0.0,404373.52,0.2886934751330023,0.7113065248669977,7.037887919888747,0.23293369970949915
1994-09-01,9,1994,521702.67,140618.26,21722.12,111153.81,7357.59,22684.69,31302.05,14602.61,4764.19,10438.15,47394.6,41120.29,109664.59999999998,0.0,412038.07,0.2102051729963352,0.7897948270036648,5.048521967469104,0.26953716759778135
1994-10-01,10,1994,491788.45,141183.71,22239.66,108680.45,7212.17,18560.04,29858.19,17118.26,5404.62,8641.96,47796.81,39471.12,85092.58000000002,0.0,406695.87,0.1730267963796222,0.8269732036203779,3.826163709337284,0.2870821996734571
1994-11-01,11,1994,531771.83,140336.1,28549.05,110179.95,8462.86,20998.14,26881.36,13820.57,4311.73,9449.88,44397.1,37124.89,124385.08999999997,0.0,407386.74,0.23390688070107057,0.7660931192989294,4.356890684628734,0.26390284720422297
1994-12-01,12,1994,430203.36,141762.47,23828.85,96187.45,8095.68,17975.59,28214.04,16891.95,4856.84,9998.25,44680.76,39496.49,37711.47999999998,0.0,392491.88,0.08765965937597509,0.9123403406240249,1.5825975655560376,0.329524320777039
1995-01-01,1,1995,535774.25,171402.05,23734.6,106163.54,7937.39,18738.96,33996.09,17163.1,5110.59,8941.25,50978.47,44882.57,91608.21000000002,0.0,444166.04,0.17098285331928517,0.8290171466807148,3.859690494046667,0.31991468421634667
1995-02-01,2,1995,534746.08,168007.85,22295.67,101528.8,7539.4,19409.78,33067.89,14756.88,4388.72,8665.1,52119.69,41001.18,102966.29999999993,0.0,431779.78,0.19255176213727446,0.8074482378627256,4.618219591517095,0.3141824807766707
1995-03-01,3,1995,466689.08,128514.69,25288.09,98363.74,8411.74,17524.26,30106.09,13625.03,4726.64,10315.23,56651.03,44901.36,73162.54000000004,0.0,393526.54,0.15676934202103043,0.8432306579789696,2.8931619588509863,0.27537539554171697
1995-04-01,4,1995,553070.61,144133.35,24046.23,93539.51,7643.25,22865.14,33368.72,13144.19,5341.78,9832.66,57388.96,43644.23,141766.82,0.0,411303.79,0.25632680065932273,0.7436731993406773,5.895594444534549,0.26060569372869047
1995-05-01,5,1995,570554.1,146572.45,27973.22,89187.03,8209.23,17516.47,27370.05,14885.76,5551.29,11459.92,43491.74,45521.14,178336.93999999994,0.0,392217.16000000003,0.3125679755872405,0.6874320244127595,6.375273922701782,0.25689492021878385
1995-06-01,6,1995,486419.1,168648.47,24358.86,101674.42,8504.59,21531.46,26732.34,13587.03,4822.65,10161.6,43133.49,43914.98,63264.19,0.0,423154.91,0.1300610728484963,0.8699389271515037,2.5971736772574743,0.3467143251570508
1995-07-01,7,1995,508892.16,148355.33,21451.3,85073.4,7430.42,22736.16,33008.19,14876.44,5230.72,11178.06,48757.35,39902.64,110794.78999999998,0.0,398097.37,0.21771762017320131,0.7822823798267987,5.1649452480735425,0.29152606713375184
1995-08-01,8,1995,442903.2,139974.77,28707.5,87001.74,8589.36,20486.39,30590.17,16657.56,5191.99,9928.12,52913.68,35435.0,42861.92000000004,0.0,400041.27999999997,0.09677491605389178,0.9032250839461082,1.493056518331448,0.31603919321422824
1995-09-01,9,1995,551792.01,134828.13,21688.83,94590.43,8907.96,17812.98,26969.78,13977.02,4879.27,11236.31,47839.76,37478.27,169061.54000000004,0.0,382730.47,0.30638635017567584,0.6936136498243242,7.794866758603392,0.24434592664725246
1995-10-01,10,1995,502079.97,161989.91,22624.36,87835.26,8606.31,20262.27,33351.99,16470.7,5277.45,9403.22,52781.66,42260.16,83476.83999999997,0.0,418603.13,0.16626203988978086,0.8337379601102192,3.689688459695654,0.3226376666649339
1995-11-01,11,1995,548497.22,128080.39,25136.28,96190.43,7963.76,19041.88,33697.09,13210.88,4481.83,9163.34,45326.25,44764.68,166205.08999999997,0.0,382292.13,0.30301901985938956,0.6969809801406104,6.612159396696726,0.23351146611098594
1995-12-01,12,1995,503847.92,151444.3,25383.35,107689.2,7073.52,19762.95,26187.6,16434.8,5635.11,9938.55,47173.6,38350.82,87124.94,0.0,416722.98,0.17291912210335214,0.8270808778966479,3.432365704290411,0.30057541966234574
1996-01-01,1,1996,514647.3,161861.53,23815.34,106296.85,6869.02,21887.44,27501.22,16605.67,4463.54,9179.72,44380.16,35562.62,91786.81,0.0,422860.49,0.17834895859747055,0.8216510414025294,3.8541045393431292,0.31450962630135243
1996-02-01,2,1996,542604.46,130998.09,27060.19,107720.02,6902.04,17646.9,32637.5,15060.66,4338.9,8856.77,46295.19,34794.97,145088.19999999995,0.0,397516.26,0.2673921994669929,0.7326078005330071,5.36168445232646,0.24142464660168847
1996-03-01,3,1996,542355.62,168904.41,22790.51,112035.25,7243.48,19109.2,26317.01,16556.38,5662.77,11346.37,47717.55,35926.69,104672.69,0.0,437682.93,0.19299641441901166,0.8070035855809884,4.592819116377826,0.31142741730969803
1996-04-01,4,1996,461273.38,153160.59,21993.29,102344.01,6833.56,18301.99,27223.93,14018.36,5602.49,10111.38,57103.7,35184.23,44580.080000000016,0.0,416693.3,0.09664568113598929,0.9033543188640107,2.0269855033057818,0.33203864918456816
1996-05-01,5,1996,531163.41,143990.84,25670.35,98189.97,9098.59,18085.09,28693.4,14458.27,4571.41,9182.66,44192.68,45815.35,135030.15000000002,0.0,396133.26,0.25421583538670334,0.7457841646132967,5.260160067938304,0.27108576624282155
1996-06-01,6,1996,445386.86,161802.32,26535.48,101713.96,6897.46,18968.69,26541.5,14026.25,5150.58,9436.02,57142.69,39327.47,17171.909999999974,0.0,428214.95,0.038555044035201165,0.9614449559647988,0.6471301819300037,0.36328489798733626
1996-07-01,7,1996,553304.85,135995.32,21772.07,110231.75,7941.62,21074.79,27113.68,17244.25,4987.47,8815.52,49070.88,41902.58,149057.5,0.0,404247.35,0.26939489144185164,0.7306051085581483,6.846271392660413,0.24578732682354043
1996-08-01,8,1996,485093.64,154075.08,22012.92,112758.71,9146.85,17388.26,34276.87,14273.84,5142.44,11471.98,44341.43,44057.31,60205.26000000001,0.0,424888.38,0.12411059439987712,0.8758894056001229,2.734996538396542,0.31761925388261114
1996-09-01,9,1996,532024.07,153686.34,23297.3,108684.78,8345.19,19401.41,29782.44,15464.24,4856.67,9953.6,46683.36,43215.99,111868.73999999993,0.0,420155.33,0.21027007293109867,0.7897299270689013,4.801789906984927,0.28887102795931774
1996-10-01,10,1996,499591.07,155776.7,22259.56,87988.1,6926.85,17409.37,31602.97,17124.33,4823.95,10537.61,44791.05,41463.6,100350.57999999996,0.0,399240.49000000005,0.20086543980860178,0.7991345601913982,4.508201419974157,0.31180841563080786
1996-11-01,11,1996,537741.46,162040.74,27195.49,91057.95,8389.02,19941.5,27854.99,14296.27,5539.51,10139.86,56788.71,34379.18,114497.41999999998,0.0,423244.04,0.21292280494793908,0.7870771950520609,4.210162052605045,0.30133577574621084
1996-12-01,12,1996,482544.48,141655.16,24072.52,98789.69,6878.86,20340.0,33243.25,14113.7,5309.09,9974.44,44517.32,42588.68,83650.44999999995,0.0,398894.03,0.1733528274947834,0.8266471725052166,3.474935320440068,0.29355876167104844
1997-01-01,1,1997,526253.69,157203.54,26390.31,102166.31,7942.19,22126.11,30060.17,14511.23,4992.04,11412.61,51754.1,38233.17,97695.07999999996,0.0,428558.61,0.1856425557795138,0.8143574442204862,3.701929988696607,0.2987219719067434
1997-02-01,2,1997,429222.05,129530.33,27527.01,95466.3,8580.94,17161.4,33522.09,14285.65,4396.03,9535.43,47860.49,38215.23,41356.380000000005,0.0,387865.67,0.09635194650414629,0.9036480534958538,1.5023927408025792,0.30177930048095153
1997-03-01,3,1997,522212.42,154163.93,28077.92,86965.01,7531.79,19025.57,25677.41,14217.53,4941.36,11090.11,51020.74,44816.92,119501.04999999999,0.0,402711.37,0.22883609317449782,0.7711639068255022,4.256050661872389,0.29521306674398895
1997-04-01,4,1997,513198.39,171859.42,24083.03,96709.02,8174.09,21849.96,26400.51,15788.0,4753.95,10008.31,53973.56,38074.47,79598.53999999998,0.0,433599.85000000003,0.15510286382620955,0.8448971361737905,3.305171317728707,0.3348791098117046
1997-05-01,5,1997,490398.67,149862.83,27605.01,108614.49,8816.91,20215.0,28086.2,12963.89,5744.34,9706.08,45888.29,42914.66,72895.63,0.0,417503.04,0.1486456519141865,0.8513543480858136,2.6406666760852473,0.3055938752851838
1997-06-01,6,1997,439210.04,142657.71,21754.52,109035.57,7940.64,18258.43,32660.87,15681.92,4702.77,10912.38,48993.66,40479.37,26611.56999999995,0.0,412598.47000000003,0.060589621311935286,0.9394103786880648,1.2232662453595826,0.32480521164771187
1997-07-01,7,1997,518744.58,147895.29,26975.82,90418.03,6844.65,21219.99,33264.39,15345.79,4569.43,11386.35,53633.12,39607.54,107191.72000000003,0.0,411552.86,0.20663679994497489,0.7933632000550251,3.9736223032330447,0.28510233302100235
1997-08-01,8,1997,517163.34,162110.36,24502.93,101983.49,8304.22,20133.62,28778.47,13414.85,4475.71,10555.92,47004.14,39224.67,95899.63000000006,0.0,421263.70999999996,0.18543392886278454,0.8145660711372155,3.9138025534089214,0.3134606563566551
1997-09-01,9,1997,434664.13,136660.11,24343.29,109711.32,8350.5,18538.68,30911.09,14576.4,4420.34,9075.75,46183.8,43926.75,31892.850000000035,0.0,402771.27999999997,0.07337354936557575,0.9266264506344243,1.310128992424608,0.3144039283848888
1997-10-01,10,1997,490419.94,156611.49,21527.53,89780.75,7127.43,18550.38,32731.84,15714.02,4513.98,11057.56,56956.8,39830.1,75848.16000000003,0.0,414571.77999999997,0.154659616817375,0.845340383182625,3.5233099199025637,0.3193416034429595
1997-11-01,11,1997,437589.43,154571.99,27753.79,112017.25,7776.82,19180.61,31416.88,13156.38,5664.74,10672.7,44608.4,35343.19,10769.869999999995,0.0,426819.56,0.024611814778067183,0.9753881852219328,0.3880504248248616,0.35323520040234974
1997-12-01,12,1997,503293.63,164804.17,28372.56,112946.67,7404.34,22307.39,27642.69,13300.25,5460.03,9487.86,51264.89,38679.41,60302.77999999997,0.0,442990.85000000003,0.1198162988869936,0.8801837011130064,2.125390870615833,0.32745133293262624
1998-01-01,1,1998,488430.35,133992.51,22563.66,114097.7,7854.74,18525.84,30805.33,14956.61,4812.06,11346.13,47247.35,39085.38,82228.41999999998,0.0,406201.93,0.16835239661089854,0.8316476033891015,3.6442855458733194,0.2743328910662493
1998-02-01,2,1998,556915.03,169663.75,23972.49,106470.14,8771.28,17126.45,34201.25,15476.17,5512.21,10486.67,56612.72,42288.19,108621.90000000002,0.0,448293.13,0.19504214134784623,0.8049578586521537,4.531106280574109,0.30464925681750765
1998-03-01,3,1998,507909.19,141417.08,28438.63,95885.65,8749.4,17732.32,33302.58,16609.41,4832.71,11229.37,48394.63,45735.91,101317.41000000003,0.0,406591.77999999997,0.199479379374884,0.800520620625116,3.5626684548446965,0.27842985081644217
1998-04-01,4,1998,548406.16,138095.72,22827.9,111707.4,8998.14,20788.12,33415.21,16200.33,4859.43,8601.65,55496.67,43878.37,127415.59000000003,0.0,420990.57,0.2323379992668208,0.7676620007331791,5.581572987440808,0.2518128534515367
1998-05-01,5,1998,486944.2,165352.36,26630.4,111302.84,8768.58,21946.41,31786.34,15028.51,4777.78,10306.35,54701.42,42853.43,36343.21000000002,0.0,450600.99,0.07463526621736129,0.9253647337826387,1.3647264029079555,0.33957147451391756
1998-06-01,6,1998,432814.82,156371.66,25976.17,108730.58,7126.62,19403.97,31154.67,14161.75,4373.35,8973.47,50245.49,45635.98,6297.090000000026,0.0,426517.73,0.014549155225322519,0.9854508447746775,0.24241795460993773,0.36128998540299523
1998-07-01,7,1998,552044.06,158358.9,27194.82,94581.97,7948.08,21411.03,27846.12,15843.6,5490.15,10898.59,45479.96,38973.96,136990.84000000008,0.0,415053.22,0.24815200438892518,0.7518479956110748,5.037387267133965,0.28685916845115583
1998-08-01,8,1998,566713.57,167295.36,22933.65,113443.28,9015.47,20882.64,31139.65,16830.8,5711.19,9094.8,53018.92,36025.07,117347.80999999994,0.0,449365.76,0.20706723151167872,0.7929327684883213,5.116839665731357,0.2952026717835608
1998-09-01,9,1998,464023.67,131507.76,24009.4,113417.31,7081.64,21311.5,29416.43,16889.95,4930.56,10520.83,44277.69,42562.76,60660.59999999998,0.0,403363.07,0.1307273829371678,0.8692726170628322,2.526535440285887,0.2834074391075783
1998-10-01,10,1998,542318.29,140458.29,24956.26,88905.98,8855.21,20600.5,34456.87,14023.35,5265.78,9754.99,48627.86,35751.31,146413.2,0.0,395905.09,0.26997651139518086,0.7300234886048191,5.866792540228384,0.25899604086743966
1998-11-01,11,1998,517652.04,168329.77,24022.28,105528.01,7899.59,17061.92,26698.84,14204.61,5289.54,10560.56,53200.04,42501.44,84856.88,0.0,432795.16,0.16392648621649403,0.836073513783506,3.5324240663250954,0.3251793811147735
1998-12-01,12,1998,439291.91,130143.85,23746.47,92045.24,8979.74,22980.44,33953.9,17102.44,5147.35,10744.73,43182.68,37043.88,51265.06999999995,0.0,388026.84,0.1166993264228334,0.8833006735771666,2.1588501364623855,0.296258244318681
1999-01-01,1,1999,484204.52,144190.55,28510.43,101786.81,8193.17,18561.75,30033.72,16936.47,5566.85,8895.76,47259.76,40365.09,74269.25,0.0,409935.27,0.15338404936822977,0.8466159506317702,2.6049852632878565,0.2977885253941867
1999-02-01,2,1999,431624.32,133254.22,27787.6,110044.12,8594.78,22557.42,28046.33,16696.21,5169.4,10784.69,46456.37,37756.12,22233.179999999993,0.0,409391.14,0.05151048949234369,0.9484895105076563,0.8001115605521886,0.30872732101842637
1999-03-01,3,1999,574184.76,161865.39,22384.49,110591.01,8377.81,21789.32,25979.0,13418.79,4594.79,8607.59,46403.36,42471.55,150173.21000000002,0.0,424011.55,0.2615416159774077,0.7384583840225922,6.708806410152745,0.2819047130404506
1999-04-01,4,1999,564080.95,129335.63,23923.9,106270.87,7964.48,19957.93,33112.55,16650.96,4435.48,8780.73,55522.6,36167.86,158125.81999999995,0.0,405955.13,0.2803246945318752,0.7196753054681249,6.609533562671635,0.22928558392195308
1999-05-01,5,1999,465918.73,167590.25,25642.58,102506.42,9131.91,20156.09,30637.09,14623.89,4365.25,10804.76,52653.63,44648.41,27806.859999999986,0.0,438111.87,0.05968178184208217,0.9403182181579178,1.0844018035626675,0.35969846071652883
1999-06-01,6,1999,527095.91,145237.64,25677.54,113536.6,8808.75,17922.65,26229.57,16488.15,5239.31,9862.17,56828.02,41130.45,101265.51000000001,0.0,425830.4,0.19211970360384698,0.807880296396153,3.943738769368094,0.27554309802935106
1999-07-01,7,1999,523425.91,170290.32,23686.87,106946.36,8562.37,22744.42,30622.43,13701.15,4323.02,10430.93,47347.56,34666.42,84770.47999999998,0.0,438655.43,0.16195315971270888,0.8380468402872912,3.5787961853972257,0.32533796425935435
1999-08-01,8,1999,482208.64,145448.63,22585.08,113951.48,8877.24,17535.13,33171.11,13483.23,5419.24,9354.81,53788.38,41848.77,58594.31,0.0,423614.33,0.12151236029283921,0.8784876397071608,2.59438133493439,0.30163007863152347
1999-09-01,9,1999,489853.76,163785.89,23575.76,105548.86,7115.09,20993.12,32988.48,15056.94,4984.43,11156.24,49646.6,40756.68,55002.34999999998,0.0,434851.41000000003,0.11228320468541464,0.8877167953145854,2.3330043230843875,0.3343567067853067
1999-10-01,10,1999,546649.15,155124.05,24505.79,97780.51,6897.05,19050.47,29671.72,13759.04,5279.35,8965.21,49929.83,41554.71,135686.13000000006,0.0,410963.01999999996,0.24821428881760826,0.7517857111823918,5.536900871181874,0.28377259893297185
1999-11-01,11,1999,490603.33,168324.35,24832.09,89458.2,7106.7,22417.42,33073.84,15103.91,4693.22,8643.18,43647.99,34541.14,73302.43,0.0,417300.9,0.14941282604013306,0.8505871739598669,2.9519234989886067,0.343096631651481
1999-12-01,12,1999,439172.65,157238.49,25513.59,92601.41,7411.66,17490.62,30031.0,13262.71,5242.37,9038.66,45233.12,38715.49,36109.02000000002,0.0,403063.63,0.0822205572227688,0.9177794427772312,1.415285735954839,0.3580334294496708
2000-01-01,1,2000,469647.13,153924.38,24662.49,105107.8,8297.14,18590.45,34200.48,16671.05,4530.79,9055.26,53705.44,41248.63,40901.84999999998,0.0,428745.28,0.08709059927609901,0.912909400723901,1.6584639263918597,0.3277447474234539
2000-02-01,2,2000,505156.4,127763.12,22125.09,90152.06,7945.09,21150.84,33319.02,17096.12,5152.83,9960.17,51777.49,45687.06,118714.57000000007,0.0,386441.82999999996,0.2350055745111812,0.7649944254888188,5.365608456281989,0.2529179477880514
2000-03-01,3,2000,528544.0,145274.88,23519.92,88752.68,6833.3,17671.48,25642.97,17117.34,5538.52,9127.69,52229.35,41796.88,136835.87,0.0,391708.13,0.25889210737422047,0.7411078926257795,5.817871404324505,0.2748586305019071
2000-04-01,4,2000,543501.73,136091.15,23506.88,98902.77,7937.57,17130.9,26994.95,13435.9,5303.9,11391.6,49572.34,44317.56,153233.76999999996,0.0,390267.96,0.28193796181660724,0.7180620381833928,6.5186775105841335,0.25039690306045576
2000-05-01,5,2000,510414.57,165022.73,21631.92,85236.23,8312.98,21278.56,34315.38,16568.77,5355.62,10287.52,50814.57,37489.29,91590.28999999998,0.0,418824.28,0.17944293792397026,0.8205570620760297,4.234034241990539,0.3233111664504405
2000-06-01,6,2000,513655.89,155017.29,26340.01,109500.68,7970.96,21285.74,30254.78,14649.02,4723.78,8690.53,55893.16,39005.65,79329.94,0.0,434325.95,0.1544417995479425,0.8455582004520575,3.0117657510380598,0.30179210054419897
2000-07-01,7,2000,565844.67,143104.39,26481.36,85624.21,7491.23,18153.21,28594.63,13794.46,4579.55,11227.21,47587.29,41225.2,179207.13,0.0,386637.54000000004,0.3167072864713915,0.6832927135286085,6.767293296114701,0.25290401692747233
2000-08-01,8,2000,444673.79,140702.73,26585.39,113794.1,8799.39,21038.64,32111.26,16331.88,5449.63,11033.59,51827.64,37389.49,16999.53999999998,0.0,427674.25,0.03822923766206229,0.9617707623379377,0.6394316577639064,0.3164178621816231
2000-09-01,9,2000,444364.48,136476.79,25793.12,88027.11,7798.36,22962.6,28232.87,13692.45,4320.57,8554.39,55713.59,38284.53,52792.630000000005,0.0,391571.85,0.11880479285833109,0.8811952071416689,2.046771774798861,0.3071280359762329
2000-10-01,10,2000,559168.62,128938.65,21727.49,97918.61,8282.15,17724.13,27516.86,13910.2,4760.49,9565.72,43200.15,44532.56,185624.16999999998,0.0,373544.45,0.33196456911333827,0.6680354308866617,8.543286408140101,0.23058992473504683
2000-11-01,11,2000,528520.34,150692.43,26271.14,106192.15,9023.92,19626.96,29614.22,16537.19,4416.4,8817.68,51658.59,43385.88,105669.65999999997,0.0,422850.68,0.19993489749136237,0.8000651025086376,4.0222715877575155,0.2851213446203414
2000-12-01,12,2000,431295.42,132243.5,25974.45,111126.08,8986.37,17942.2,28129.11,14736.83,5008.84,10697.66,43989.41,41765.12,32460.969999999972,0.0,398834.45,0.07526388756922105,0.9247361124307789,1.249726943207651,0.3066193005249163
2001-01-01,1,2001,552289.26,147259.88,24368.12,108070.99,7388.76,21854.87,28571.88,15022.6,4377.85,9617.31,53822.68,38327.72,131934.32,0.0,420354.94,0.23888626767791937,0.7611137323220807,5.414218249089385,0.266635422169897
2001-02-01,2,2001,538026.08,146477.5,22961.37,109053.06,7792.18,19455.86,29628.78,16585.76,5441.91,9585.32,42946.44,35747.01,128097.89999999997,0.0,409928.18,0.23808864432742735,0.7619113556725726,5.578843945287235,0.2722498136149831
2001-03-01,3,2001,566546.43,131315.02,23611.03,114458.35,7194.38,17368.81,32332.73,15720.79,5212.2,11207.53,43367.15,41579.29,164758.44000000006,0.0,401787.99,0.29081189338709634,0.7091881066129037,6.978028489227284,0.23178156819380183
2001-04-01,4,2001,502966.75,140807.6,24265.02,105426.12,8128.67,18825.94,32184.28,16841.54,4261.85,9339.34,50416.88,45045.41,92469.51000000001,0.0,410497.24,0.18384815696067386,0.8161518430393261,3.810815321808925,0.2799540923927874
2001-05-01,5,2001,455770.04,151999.14,27162.56,104561.11,8473.93,22326.05,32534.07,14570.28,4545.94,9404.59,43054.55,38013.92,37137.81999999995,0.0,418632.22000000003,0.08148367979606547,0.9185163202039345,1.3672429991871144,0.33349963064706933
2001-06-01,6,2001,443900.85,172136.58,23379.46,87784.59,8124.29,20128.02,32313.42,13470.12,4291.84,10889.8,51387.55,36896.08,19995.179999999993,0.0,423905.67,0.04504424805674509,0.9549557519432549,0.8552455873660039,0.38778159582258065
2001-07-01,7,2001,573043.21,132469.89,21699.59,96189.37,8304.77,19126.84,25929.6,15679.33,4437.12,9393.88,53552.88,39437.77,186259.93999999994,0.0,386783.27,0.32503646627276145,0.6749635337272385,8.5835695513141,0.23116911201164048
2001-08-01,8,2001,573350.01,152951.88,27957.54,103832.33,8079.89,20573.29,28653.03,14030.41,5427.18,10644.56,52586.51,42572.21,148613.39,0.0,424736.62,0.2592018617039878,0.7407981382960123,5.315681923373802,0.26676877532451776
2001-09-01,9,2001,474177.04,153706.61,27421.32,95838.03,7035.17,21269.84,32955.94,13118.76,4343.29,11165.53,49643.8,39353.97,57678.75,0.0,416498.29,0.12163969389998301,0.878360306100017,2.1034271873126458,0.3241544761424973
